id,unstable_prob,stable_prob
TEST_0001,0.001953125,0.998046875
TEST_0002,0.9962732791900635,0.0037267208099365234
TEST_0003,0.9975171089172363,0.002482891082763672
TEST_0004,0.9981622695922852,0.0018377304077148438
TEST_0005,0.0068359375,0.9931640625
TEST_0006,0.9970030784606934,0.0029969215393066406
TEST_0007,0.0064697265625,0.9935302734375
TEST_0008,0.991757869720459,0.008242130279541016
TEST_0009,0.9951815605163574,0.004818439483642578
TEST_0010,0.00439453125,0.99560546875
TEST_0011,0.7649078369140625,0.2350921630859375
TEST_0012,0.0010986328125,0.9989013671875
TEST_0013,0.9895319938659668,0.010468006134033203
TEST_0014,0.9255447387695312,0.07445526123046875
TEST_0015,0.9979032278060913,0.0020967721939086914
TEST_0016,0.9989131689071655,0.0010868310928344727
TEST_0017,0.0430908203125,0.9569091796875
TEST_0018,0.53936767578125,0.46063232421875
TEST_0019,0.9967083930969238,0.003291606903076172
TEST_0020,0.01220703125,0.98779296875
TEST_0021,0.9574394226074219,0.042560577392578125
TEST_0022,0.00732421875,0.99267578125
TEST_0023,0.0068359375,0.9931640625
TEST_0024,0.9987151622772217,0.0012848377227783203
TEST_0025,0.07275390625,0.92724609375
TEST_0026,0.0015869140625,0.9984130859375
TEST_0027,0.0074462890625,0.9925537109375
TEST_0028,0.998651385307312,0.0013486146926879883
TEST_0029,0.9980159997940063,0.0019840002059936523
TEST_0030,0.9980080127716064,0.0019919872283935547
TEST_0031,0.005615234375,0.994384765625
TEST_0032,0.0625,0.9375
TEST_0033,0.005859375,0.994140625
TEST_0034,0.9948740005493164,0.005125999450683594
TEST_0035,0.0093994140625,0.9906005859375
TEST_0036,0.011962890625,0.988037109375
TEST_0037,0.995577335357666,0.004422664642333984
TEST_0038,0.9973702430725098,0.0026297569274902344
TEST_0039,0.369293212890625,0.630706787109375
TEST_0040,0.0069580078125,0.9930419921875
TEST_0041,0.0084228515625,0.9915771484375
TEST_0042,0.001953125,0.998046875
TEST_0043,0.0029296875,0.9970703125
TEST_0044,0.951995849609375,0.048004150390625
TEST_0045,0.021240234375,0.978759765625
TEST_0046,0.00732421875,0.99267578125
TEST_0047,0.32232666015625,0.67767333984375
TEST_0048,0.003662109375,0.996337890625
TEST_0049,0.0152587890625,0.9847412109375
TEST_0050,0.9791011810302734,0.020898818969726562
TEST_0051,0.9979269504547119,0.002073049545288086
TEST_0052,0.9977004528045654,0.0022995471954345703
TEST_0053,0.0015869140625,0.9984130859375
TEST_0054,0.9975345134735107,0.002465486526489258
TEST_0055,0.001953125,0.998046875
TEST_0056,0.0103759765625,0.9896240234375
TEST_0057,0.9627666473388672,0.03723335266113281
TEST_0058,0.0186767578125,0.9813232421875
TEST_0059,0.013671875,0.986328125
TEST_0060,0.9916424751281738,0.008357524871826172
TEST_0061,0.0030517578125,0.9969482421875
TEST_0062,0.02001953125,0.97998046875
TEST_0063,0.9811954498291016,0.018804550170898438
TEST_0064,0.0068359375,0.9931640625
TEST_0065,0.9942712783813477,0.005728721618652344
TEST_0066,0.9932379722595215,0.006762027740478516
TEST_0067,0.9795751571655273,0.020424842834472656
TEST_0068,0.9923191070556641,0.0076808929443359375
TEST_0069,0.0064697265625,0.9935302734375
TEST_0070,0.9951910972595215,0.004808902740478516
TEST_0071,0.0067138671875,0.9932861328125
TEST_0072,0.9889082908630371,0.01109170913696289
TEST_0073,0.9693288803100586,0.030671119689941406
TEST_0074,0.8143768310546875,0.1856231689453125
TEST_0075,0.037841796875,0.962158203125
TEST_0076,0.088134765625,0.911865234375
TEST_0077,0.9701805114746094,0.029819488525390625
TEST_0078,0.0057373046875,0.9942626953125
TEST_0079,0.9975122213363647,0.002487778663635254
TEST_0080,0.002685546875,0.997314453125
TEST_0081,0.9748086929321289,0.025191307067871094
TEST_0082,0.00732421875,0.99267578125
TEST_0083,0.00439453125,0.99560546875
TEST_0084,0.015869140625,0.984130859375
TEST_0085,0.00439453125,0.99560546875
TEST_0086,0.9990919828414917,0.0009080171585083008
TEST_0087,0.9976222515106201,0.002377748489379883
TEST_0088,0.9892091751098633,0.010790824890136719
TEST_0089,0.9787673950195312,0.02123260498046875
TEST_0090,0.1190185546875,0.8809814453125
TEST_0091,0.005859375,0.994140625
TEST_0092,0.0091552734375,0.9908447265625
TEST_0093,0.978363037109375,0.021636962890625
TEST_0094,0.0072021484375,0.9927978515625
TEST_0095,0.9847726821899414,0.015227317810058594
TEST_0096,0.0057373046875,0.9942626953125
TEST_0097,0.8392868041992188,0.16071319580078125
TEST_0098,0.00390625,0.99609375
TEST_0099,0.013671875,0.986328125
TEST_0100,0.9799308776855469,0.020069122314453125
TEST_0101,0.997948169708252,0.002051830291748047
TEST_0102,0.006591796875,0.993408203125
TEST_0103,0.9970049858093262,0.002995014190673828
TEST_0104,0.00146484375,0.99853515625
TEST_0105,0.9930200576782227,0.006979942321777344
TEST_0106,0.0074462890625,0.9925537109375
